,reservation_id,stay_date,guest_id,guest_country_id,reservation_status,reservation_date,date_from,date_to,resort_id,cancel_date,room_cnt,adult_cnt,children_cnt,price,price_tax,total_price_tax,total_price,food_price,food_price_tax,other_price,other_price_tax,room_category_id,sales_channel_id,stay_nights,price_per_night,guest_count,nightly_price_per_guest
19172,85402,2009-04-05,61921,HR,Checked-out,2009-04-04,2009-04-05,2009-04-08,1,,1,1,0,1632.72,163.28,200.22,2226.28,85.46,8.54,508.1,28.4,5,10.0,3.0,544.24,1,544.24
19176,85418,2009-04-05,122715,D,Checked-out,2009-04-05,2009-04-05,2009-04-06,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,2,3.0,1.0,816.36,1,816.36
19177,85387,2009-04-05,122690,HR,Checked-out,2009-04-04,2009-04-05,2009-04-06,1,,1,2,0,946.36,94.64,103.19,1275.81,85.45,8.55,244.0,0.0,3,3.0,1.0,946.36,2,473.18
19178,84899,2009-04-05,81445,NL,Checked-out,2009-03-14,2009-04-05,2009-04-10,1,,1,2,0,12397.152,1239.686,1898.949,19154.689,1247.57,124.83,5509.967,534.433,4,1.0,5.0,2479.4304,2,1239.7152
19180,85363,2009-04-06,38936,GB,Checked-out,2009-04-03,2009-04-06,2009-04-09,1,,1,1,0,2410.095,241.046,272.217,2773.124,311.929,31.171,51.1,0.0,3,3.0,3.0,803.3649999999999,1,803.3649999999999
19184,84333,2009-04-06,74145,GB,Checked-out,2009-02-19,2009-04-06,2009-04-08,1,,7,12,0,29170.07,2916.861,4007.846,40693.485,3742.783,374.417,7780.632,716.568,5,1.0,2.0,14585.035,12,1215.4195833333333
19189,85044,2009-04-06,619,HR,Checked-out,2009-03-20,2009-04-06,2009-04-12,1,,1,1,0,1665.568,166.586,197.757,2028.597,311.929,31.171,51.1,0.0,2,10.0,6.0,277.5946666666667,1,277.5946666666667
19198,85361,2009-04-06,106493,HR,Checked-out,2009-04-03,2009-04-06,2009-04-08,1,,5,5,0,3189.08,318.92,393.63,4073.37,256.37,25.63,627.92,49.08,3,2.0,2.0,1594.54,5,318.908
19199,84995,2009-04-06,86884,HR,Checked-out,2009-03-18,2009-04-06,2009-04-07,1,,1,2,0,5704.22,570.422,632.837,9160.405,623.785,62.415,2832.4,0.0,5,3.0,1.0,5704.22,2,2852.11
19202,85150,2009-04-06,106012,HR,Checked-out,2009-03-24,2009-04-06,2009-04-07,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,2.0,1.0,651.82,1,651.82
19203,85422,2009-04-06,100854,I,Checked-out,2009-04-06,2009-04-06,2009-04-07,1,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,5,3.0,1.0,723.64,2,361.82
19206,85291,2009-04-06,55165,F,Checked-out,2009-04-01,2009-04-06,2009-04-09,1,,1,1,0,4532.935,453.33,484.501,4895.964,311.929,31.171,51.1,0.0,3,3.0,3.0,1510.9783333333335,1,1510.9783333333335
19210,85444,2009-04-07,8652,HR,Checked-out,2009-04-07,2009-04-07,2009-04-08,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,6,4.0,1.0,611.82,1,611.82
19213,84863,2009-04-07,122288,HR,Checked-out,2009-03-12,2009-04-07,2009-04-09,1,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,2,10.0,2.0,255.91,1,255.91
19216,85397,2009-04-07,34422,HR,Checked-out,2009-04-04,2009-04-07,2009-04-08,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
19220,85063,2009-04-07,34650,HR,Checked-out,2009-03-20,2009-04-07,2009-04-11,1,,2,2,0,1232.72,123.28,157.16,1581.24,85.46,8.54,263.06,25.34,2,2.0,4.0,308.18,2,154.09
19221,85382,2009-04-07,61921,HR,Checked-out,2009-04-04,2009-04-07,2009-04-11,1,,1,1,0,4080.0,408.0,492.32,4649.68,256.38,25.62,313.3,58.7,2,10.0,4.0,1020.0,1,1020.0
19222,85345,2009-04-07,116158,HR,Checked-out,2009-04-02,2009-04-07,2009-04-09,1,,2,2,0,687.5,68.75,73.02,737.23,42.73,4.27,7.0,0.0,2,10.0,2.0,343.75,2,171.875
19223,85449,2009-04-07,89915,HR,Checked-out,2009-04-07,2009-04-07,2009-04-08,1,,1,1,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,4.0,1.0,1223.64,1,1223.64
19224,85438,2009-04-07,108721,HR,Checked-out,2009-04-07,2009-04-07,2009-04-08,1,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,2,10.0,1.0,511.82,1,511.82
19225,85448,2009-04-07,122747,RA,Checked-out,2009-04-07,2009-04-07,2009-04-08,1,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,6,3.0,1.0,773.64,2,386.82
19227,85442,2009-04-07,61921,HR,Checked-out,2009-04-07,2009-04-07,2009-04-09,1,,1,1,0,4080.0,408.0,492.32,4649.68,256.38,25.62,313.3,58.7,2,10.0,2.0,2040.0,1,2040.0
19228,85446,2009-04-07,17563,HR,Checked-out,2009-04-07,2009-04-07,2009-04-08,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,6,4.0,1.0,816.36,1,816.36
19229,85367,2009-04-07,106595,HR,Checked-out,2009-04-03,2009-04-07,2009-04-09,1,,1,1,0,611.82,61.18,65.45,676.55,42.73,4.27,22.0,0.0,2,4.0,2.0,305.91,1,305.91
19231,85362,2009-04-07,65189,GB,Checked-out,2009-04-03,2009-04-07,2009-04-09,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,3.0,2.0,305.91,1,305.91
19237,85371,2009-04-07,121831,HR,Checked-out,2009-04-03,2009-04-07,2009-04-08,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,2.0,1.0,651.82,1,651.82
19242,85430,2009-04-07,122742,HR,Checked-out,2009-04-07,2009-04-07,2009-04-09,1,,2,2,0,1223.64,122.36,130.9,1679.1,85.46,8.54,370.0,0.0,5,4.0,2.0,611.82,2,305.91
19246,85366,2009-04-07,106493,HR,Checked-out,2009-04-03,2009-04-07,2009-04-11,1,,1,1,0,3848.16,384.84,477.32,4936.18,256.38,25.62,831.64,66.86,5,2.0,4.0,962.04,1,962.04
19249,85412,2009-04-07,88808,I,Checked-out,2009-04-04,2009-04-07,2009-04-08,1,,1,1,0,611.82,61.18,65.45,854.55,42.73,4.27,200.0,0.0,5,9.0,1.0,611.82,1,611.82
19250,85298,2009-04-07,93163,HR,Checked-out,2009-04-01,2009-04-07,2009-04-08,1,,3,3,0,1835.46,183.54,196.35,1984.65,128.19,12.81,21.0,0.0,2,3.0,1.0,1835.46,3,611.82
19253,85423,2009-04-07,22897,HR,Checked-out,2009-04-07,2009-04-07,2009-04-08,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
19254,85404,2009-04-07,122695,I,Checked-out,2009-04-04,2009-04-07,2009-04-08,1,,2,2,0,1023.64,102.36,110.9,1123.1,85.46,8.54,14.0,0.0,5,9.0,1.0,1023.64,2,511.82
19255,85401,2009-04-07,29208,HR,Checked-out,2009-04-04,2009-04-07,2009-04-10,1,,1,1,0,591.82,59.18,63.45,641.55,42.73,4.27,7.0,0.0,5,9.0,3.0,197.27333333333334,1,197.27333333333334
19256,85381,2009-04-07,61921,HR,Checked-out,2009-04-04,2009-04-07,2009-04-11,1,,2,2,0,4080.0,408.0,492.32,4649.68,256.38,25.62,313.3,58.7,2,10.0,4.0,1020.0,2,510.0
19261,85460,2009-04-08,23476,HR,Checked-out,2009-04-08,2009-04-08,2009-04-09,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
19262,85427,2009-04-08,6899,HR,Checked-out,2009-04-07,2009-04-08,2009-04-09,1,,2,2,0,1223.64,122.36,131.3,1324.9,85.46,8.54,15.8,0.4,3,4.0,1.0,1223.64,2,611.82
19263,85424,2009-04-08,8787,HR,Checked-out,2009-04-07,2009-04-08,2009-04-09,1,,1,1,0,695.45,69.55,80.13,773.87,42.73,4.27,35.69,6.31,2,3.0,1.0,695.45,1,695.45
19264,85339,2009-04-08,108040,HR,Checked-out,2009-04-02,2009-04-08,2009-04-09,1,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,2,4.0,1.0,511.82,1,511.82
19266,85472,2009-04-08,118965,D,Checked-out,2009-04-08,2009-04-08,2009-04-10,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,6,3.0,2.0,305.91,1,305.91
19267,85466,2009-04-08,68808,I,Checked-out,2009-04-08,2009-04-08,2009-04-09,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,9.0,1.0,651.82,1,651.82
19269,85431,2009-04-08,29208,HR,Checked-out,2009-04-07,2009-04-08,2009-04-10,1,,1,1,0,1615.46,161.54,174.35,2064.65,128.19,12.81,321.0,0.0,2,9.0,2.0,807.73,1,807.73
19270,85480,2009-04-08,122767,F,Checked-out,2009-04-08,2009-04-08,2009-04-09,1,,1,2,0,535.45,53.55,62.1,634.9,85.45,8.55,14.0,0.0,5,3.0,1.0,535.45,2,267.725
19272,85386,2009-04-08,29208,HR,Checked-out,2009-04-04,2009-04-08,2009-04-10,1,,1,1,0,1615.46,161.54,174.35,2064.65,128.19,12.81,321.0,0.0,2,9.0,2.0,807.73,1,807.73
19273,85478,2009-04-08,76312,F,Checked-out,2009-04-08,2009-04-08,2009-04-10,1,,1,1,0,511.82,51.18,55.45,593.55,42.73,4.27,39.0,0.0,3,3.0,2.0,255.91,1,255.91
19276,85441,2009-04-08,105204,F,Checked-out,2009-04-07,2009-04-08,2009-04-11,1,,1,1,0,7551.412,755.112,817.454,8277.47,623.858,62.342,102.2,0.0,2,3.0,3.0,2517.1373333333336,1,2517.1373333333336
19277,85447,2009-04-08,61921,HR,Checked-out,2009-04-07,2009-04-08,2009-04-10,1,,1,1,0,3875.46,387.54,421.86,5625.14,256.38,25.62,1493.3,8.7,2,10.0,2.0,1937.73,1,1937.73
19283,85440,2009-04-08,105204,F,Checked-out,2009-04-07,2009-04-08,2009-04-11,1,,1,1,0,7551.412,755.112,817.454,8277.47,623.858,62.342,102.2,0.0,2,3.0,3.0,2517.1373333333336,1,2517.1373333333336
19286,85468,2009-04-08,122764,HR,Checked-out,2009-04-08,2009-04-08,2009-04-09,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,3,4.0,1.0,651.82,1,651.82
19290,85469,2009-04-08,8467,HR,Checked-out,2009-04-08,2009-04-08,2009-04-09,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,10.0,1.0,611.82,1,611.82
19293,85477,2009-04-08,619,HR,Checked-out,2009-04-08,2009-04-08,2009-04-13,1,,1,1,0,3316.098,331.566,393.908,4042.156,623.858,62.342,102.2,0.0,2,10.0,5.0,663.2196,1,663.2196
19294,85130,2009-04-08,29174,HR,Checked-out,2009-03-24,2009-04-08,2009-04-09,1,,3,3,0,1453.65,145.35,158.16,1602.84,128.19,12.81,21.0,0.0,3,10.0,1.0,1453.65,3,484.55
19296,85481,2009-04-08,122768,USA,Checked-out,2009-04-08,2009-04-08,2009-04-09,1,,1,4,0,860.91,86.09,103.18,1059.82,170.91,17.09,28.0,0.0,6,3.0,1.0,860.91,4,215.2275
19297,85436,2009-04-08,121401,HR,Checked-out,2009-04-07,2009-04-08,2009-04-10,1,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,2,9.0,2.0,255.91,1,255.91
19300,85385,2009-04-08,118523,HR,Checked-out,2009-04-04,2009-04-08,2009-04-10,1,,2,2,0,1303.64,130.36,138.9,1725.1,85.46,8.54,336.0,0.0,2,3.0,2.0,651.82,2,325.91
19302,85473,2009-04-08,34422,HR,Checked-out,2009-04-08,2009-04-08,2009-04-10,1,,1,1,0,611.82,61.18,77.45,929.55,42.73,4.27,275.0,12.0,2,10.0,2.0,305.91,1,305.91
19304,85340,2009-04-08,104218,HR,Checked-out,2009-04-02,2009-04-08,2009-04-09,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,2,10.0,1.0,651.82,1,651.82
19307,85479,2009-04-08,89915,HR,Checked-out,2009-04-08,2009-04-08,2009-04-09,1,,1,1,0,1223.64,122.36,130.9,1347.1,85.46,8.54,38.0,0.0,2,4.0,1.0,1223.64,1,1223.64
19308,85368,2009-04-08,121183,HR,Checked-out,2009-04-03,2009-04-08,2009-04-09,1,,4,4,0,2047.28,204.72,234.42,2303.58,170.92,17.08,85.38,12.62,2,10.0,1.0,2047.28,4,511.82
19317,85394,2009-04-09,55949,HR,Checked-out,2009-04-04,2009-04-09,2009-04-10,1,,1,1,0,2809.98,281.02,310.91,3158.09,299.11,29.89,49.0,0.0,2,2.0,1.0,2809.98,1,2809.98
19321,85395,2009-04-09,55949,HR,Checked-out,2009-04-04,2009-04-09,2009-04-10,1,,5,5,0,2809.98,281.02,310.91,3158.09,299.11,29.89,49.0,0.0,2,2.0,1.0,2809.98,5,561.996
19323,85505,2009-04-09,120195,I,Checked-out,2009-04-09,2009-04-09,2009-04-11,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,3.0,2.0,305.91,1,305.91
19325,85506,2009-04-09,120196,I,Checked-out,2009-04-09,2009-04-09,2009-04-11,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,3.0,2.0,305.91,1,305.91
19328,85452,2009-04-09,122758,CH,Checked-out,2009-04-08,2009-04-09,2009-04-10,1,,3,3,0,1955.46,195.54,208.35,2149.65,128.19,12.81,66.0,0.0,2,1.0,1.0,1955.46,3,651.82
19330,85328,2009-04-09,29370,HR,Checked-out,2009-04-02,2009-04-09,2009-04-10,1,,1,1,0,511.82,51.18,55.45,561.55,42.73,4.27,7.0,0.0,3,10.0,1.0,511.82,1,511.82
19335,85295,2009-04-09,122619,HR,Checked-out,2009-04-01,2009-04-09,2009-04-12,1,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,6,4.0,3.0,241.21333333333334,2,120.60666666666667
19337,85499,2009-04-09,122799,DK,Checked-out,2009-04-09,2009-04-09,2009-04-10,1,,1,3,0,6933.394,693.354,786.94,8022.408,935.714,93.586,153.3,0.0,6,3.0,1.0,6933.394,3,2311.1313333333333
19339,85500,2009-04-09,560,HR,Checked-out,2009-04-09,2009-04-09,2009-04-10,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,2,4.0,1.0,816.36,1,816.36
19342,85245,2009-04-09,12316,HR,Checked-out,2009-03-28,2009-04-09,2009-04-11,1,,1,2,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,5,2.0,2.0,305.91,2,152.955
19344,85507,2009-04-09,122809,I,Checked-out,2009-04-09,2009-04-09,2009-04-11,1,,1,2,0,946.36,94.64,103.19,1445.81,85.45,8.55,414.0,0.0,6,3.0,2.0,473.18,2,236.59
19346,85501,2009-04-09,122804,D,Checked-out,2009-04-09,2009-04-09,2009-04-11,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,3.0,2.0,305.91,1,305.91
19347,85443,2009-04-09,105204,F,Checked-out,2009-04-07,2009-04-09,2009-04-12,1,,1,2,0,11588.823,1158.948,1385.394,16187.677,1247.643,124.757,3351.211,101.689,5,3.0,3.0,3862.9410000000003,2,1931.4705000000001
19349,85429,2009-04-09,34422,HR,Checked-out,2009-04-07,2009-04-09,2009-04-10,1,,11,11,0,7341.84,734.16,788.29,12095.71,512.76,51.24,4241.11,2.89,2,10.0,1.0,7341.84,11,667.44
19351,85106,2009-04-09,122475,I,Checked-out,2009-03-21,2009-04-09,2009-04-11,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,2,3.0,2.0,305.91,1,305.91
19352,85398,2009-04-09,33571,HR,Checked-out,2009-04-04,2009-04-09,2009-04-10,1,,2,2,0,1223.64,122.36,130.9,1938.1,85.46,8.54,629.0,0.0,2,10.0,1.0,1223.64,2,611.82
19354,85393,2009-04-09,122468,I,Checked-out,2009-04-04,2009-04-09,2009-04-11,1,,3,3,0,1453.65,145.35,158.16,1602.84,128.19,12.81,21.0,0.0,3,3.0,2.0,726.825,3,242.275
19361,85493,2009-04-09,91275,HR,Checked-out,2009-04-09,2009-04-09,2009-04-10,1,,2,2,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,10.0,1.0,1223.64,2,611.82
19364,85396,2009-04-09,55949,HR,Checked-out,2009-04-04,2009-04-09,2009-04-10,1,,1,1,0,2809.98,281.02,310.91,3158.09,299.11,29.89,49.0,0.0,2,2.0,1.0,2809.98,1,2809.98
19366,85303,2009-04-09,44181,HR,Checked-out,2009-04-01,2009-04-09,2009-04-10,1,,1,1,0,420.91,42.09,46.36,470.64,42.73,4.27,7.0,0.0,5,2.0,1.0,420.91,1,420.91
19367,85502,2009-04-09,122805,SRB,Checked-out,2009-04-09,2009-04-09,2009-04-10,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,4.0,1.0,611.82,1,611.82
19370,85504,2009-04-09,122807,AUT,Checked-out,2009-04-09,2009-04-09,2009-04-10,1,,1,2,0,6753.522,675.323,737.738,12042.007,623.785,62.415,4664.7,0.0,4,3.0,1.0,6753.522,2,3376.761
19385,85542,2009-04-10,122852,USA,Checked-out,2009-04-10,2009-04-10,2009-04-11,1,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,5,3.0,1.0,723.64,2,361.82
19388,85435,2009-04-10,55165,F,Checked-out,2009-04-07,2009-04-10,2009-04-11,1,,1,1,0,4496.216,449.607,572.904,5278.119,311.929,31.171,469.974,92.126,3,3.0,1.0,4496.216,1,4496.216
19391,85543,2009-04-10,122854,CH,Checked-out,2009-04-10,2009-04-10,2009-04-11,1,,3,11,0,2625.46,262.54,309.54,3172.46,470.0,47.0,77.0,0.0,6,3.0,1.0,2625.46,11,238.67818181818183
19394,85302,2009-04-10,108290,HR,Checked-out,2009-04-01,2009-04-10,2009-04-11,1,,1,1,0,730.45,73.05,77.32,780.18,42.73,4.27,7.0,0.0,2,10.0,1.0,730.45,1,730.45
19396,85417,2009-04-10,63724,I,Checked-out,2009-04-05,2009-04-10,2009-04-13,1,,2,3,0,1362.73,136.27,222.73,2310.27,128.18,12.82,819.36,73.64,5,3.0,3.0,454.24333333333334,3,151.41444444444446
19398,85541,2009-04-10,121653,HR,Checked-out,2009-04-10,2009-04-10,2009-04-11,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,6,4.0,1.0,611.82,1,611.82
19401,85525,2009-04-10,23589,I,Checked-out,2009-04-10,2009-04-10,2009-04-15,1,,1,1,0,25124.848,2512.587,3405.596,41851.849,2183.503,218.197,14543.498,674.812,2,1.0,5.0,5024.9696,1,5024.9696
19402,83269,2009-04-10,12356,I,Checked-out,2008-12-19,2009-04-10,2009-04-14,1,,19,35,0,61083.699,6108.275,9326.626,98828.568,10916.42,1092.08,26828.449,2126.271,5,1.0,4.0,15270.92475,35,436.3121357142857
19406,85544,2009-04-10,122865,E,Checked-out,2009-04-10,2009-04-10,2009-04-11,1,,1,3,0,7895.534,789.568,883.154,12817.048,935.714,93.586,3985.8,0.0,6,3.0,1.0,7895.534,3,2631.8446666666664
19411,85266,2009-04-10,122603,HR,Checked-out,2009-03-31,2009-04-10,2009-04-11,1,,1,1,0,611.82,61.18,66.05,781.25,42.73,4.27,126.7,0.6,5,4.0,1.0,611.82,1,611.82
19413,85434,2009-04-10,121345,HR,Checked-out,2009-04-07,2009-04-10,2009-04-11,1,,1,1,0,651.82,65.18,69.45,701.55,42.73,4.27,7.0,0.0,3,2.0,1.0,651.82,1,651.82
19418,85421,2009-04-11,122720,I,Checked-out,2009-04-06,2009-04-11,2009-04-14,1,,2,4,0,1447.28,144.72,161.82,1632.18,170.9,17.1,14.0,0.0,6,3.0,3.0,482.4266666666667,4,120.60666666666667
19420,85426,2009-04-11,122740,I,Checked-out,2009-04-07,2009-04-11,2009-04-13,1,,1,3,0,7695.806,769.566,863.152,8784.82,935.714,93.586,153.3,0.0,6,1.0,2.0,3847.903,3,1282.6343333333332
19422,85565,2009-04-11,122874,BEL,Checked-out,2009-04-11,2009-04-11,2009-04-12,1,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,5,3.0,1.0,723.64,2,361.82
19424,85487,2009-04-11,81445,NL,Checked-out,2009-04-09,2009-04-11,2009-04-14,1,,1,2,0,11454.43,1145.443,1704.696,14880.977,1247.57,124.83,2178.977,434.423,5,1.0,3.0,3818.1433333333334,2,1909.0716666666667
19425,85588,2009-04-11,111199,SGP,Checked-out,2009-04-11,2009-04-11,2009-04-12,1,,1,1,0,4347.15,434.715,558.012,5129.053,311.929,31.171,469.974,92.126,3,9.0,1.0,4347.15,1,4347.15
19434,85566,2009-04-11,81616,HR,Checked-out,2009-04-11,2009-04-11,2009-04-12,1,,1,2,0,946.36,94.64,103.19,1045.81,85.45,8.55,14.0,0.0,6,4.0,1.0,946.36,2,473.18
19435,85428,2009-04-11,122741,F,Checked-out,2009-04-07,2009-04-11,2009-04-14,1,,1,2,0,6046.006,604.586,1081.641,13547.851,623.785,62.415,6878.06,414.64,4,3.0,3.0,2015.3353333333334,2,1007.6676666666667
19436,85594,2009-04-11,99114,HR,Checked-out,2009-04-11,2009-04-11,2009-04-14,1,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,6,4.0,3.0,257.88,2,128.94
19438,85592,2009-04-11,122880,LET,Checked-out,2009-04-11,2009-04-11,2009-04-12,1,,1,4,0,688.18,68.82,85.91,887.09,170.91,17.09,28.0,0.0,6,3.0,1.0,688.18,4,172.045
19441,85512,2009-04-11,105204,F,Checked-out,2009-04-10,2009-04-11,2009-04-16,1,,1,2,0,18999.199,1899.898,2211.973,22629.124,3118.925,312.075,511.0,0.0,5,3.0,5.0,3799.8398,2,1899.9199
19450,85461,2009-04-12,122763,HR,Checked-out,2009-04-08,2009-04-12,2009-04-13,1,,1,2,0,823.64,82.36,90.91,923.09,85.45,8.55,14.0,0.0,6,10.0,1.0,823.64,2,411.82
19454,84600,2009-04-12,27367,HR,Checked-out,2009-02-28,2009-04-12,2009-04-14,1,,1,2,0,1092.664,109.281,171.696,1818.649,623.785,62.415,102.2,0.0,6,10.0,2.0,546.332,2,273.166
19457,85596,2009-04-12,122897,F,Checked-out,2009-04-12,2009-04-12,2009-04-13,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,3.0,1.0,611.82,1,611.82
19462,85601,2009-04-12,122901,F,Checked-out,2009-04-12,2009-04-12,2009-04-14,1,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,6,3.0,2.0,361.82,2,180.91
19467,85602,2009-04-12,105204,F,Checked-out,2009-04-12,2009-04-12,2009-04-13,1,,1,2,0,11321.059,1132.084,1355.829,13645.014,1871.355,187.245,452.6,36.5,5,3.0,1.0,11321.059,2,5660.5295
19468,85330,2009-04-12,81445,NL,Checked-out,2009-04-02,2009-04-12,2009-04-15,1,,3,5,0,26569.445,2656.908,2937.739,29836.414,2807.069,280.831,459.9,0.0,5,1.0,3.0,8856.481666666667,5,1771.2963333333332
19471,85127,2009-04-12,105204,F,Checked-out,2009-03-24,2009-04-12,2009-04-13,1,,1,2,0,11321.059,1132.084,1355.829,13645.014,1871.355,187.245,452.6,36.5,5,3.0,1.0,11321.059,2,5660.5295
19477,84944,2009-04-12,118,HR,Checked-out,2009-03-17,2009-04-12,2009-04-14,1,,1,1,0,458.18,45.82,50.09,507.91,42.73,4.27,7.0,0.0,5,3.0,2.0,229.09,1,229.09
19492,85616,2009-04-13,70083,I,Checked-out,2009-04-13,2009-04-13,2009-04-15,1,,1,2,0,946.36,94.64,103.19,1045.81,85.45,8.55,14.0,0.0,5,3.0,2.0,473.18,2,236.59
19493,85621,2009-04-13,122919,I,Checked-out,2009-04-13,2009-04-13,2009-04-14,1,,1,2,0,723.64,72.36,80.91,1225.59,85.45,8.55,416.5,0.0,5,3.0,1.0,723.64,2,361.82
19495,85612,2009-04-13,55165,F,Checked-out,2009-04-12,2009-04-13,2009-04-14,1,,1,2,0,5310.385,531.002,593.417,11810.67,623.785,62.415,5876.5,0.0,5,3.0,1.0,5310.385,2,2655.1925
19503,85618,2009-04-13,122917,IL,Checked-out,2009-04-13,2009-04-13,2009-04-14,1,,1,2,0,723.64,72.36,80.91,823.09,85.45,8.55,14.0,0.0,5,3.0,1.0,723.64,2,361.82
19504,85622,2009-04-13,122921,E,Checked-out,2009-04-13,2009-04-13,2009-04-14,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,5,3.0,1.0,611.82,1,611.82
19509,83994,2009-04-13,81445,NL,Checked-out,2009-02-04,2009-04-13,2009-04-15,1,,2,3,0,36374.075,3637.371,4011.788,45621.058,3742.783,374.417,5504.2,0.0,5,1.0,2.0,18187.0375,3,6062.345833333333
19514,84983,2009-04-14,100214,CH,Checked-out,2009-03-18,2009-04-14,2009-04-15,1,,1,3,0,3682.047,368.212,461.798,4771.061,935.714,93.586,153.3,0.0,5,3.0,1.0,3682.047,3,1227.349
19517,85524,2009-04-14,44704,HR,Checked-out,2009-04-10,2009-04-14,2009-04-16,1,,1,1,0,611.82,61.18,65.45,661.55,42.73,4.27,7.0,0.0,3,10.0,2.0,305.91,1,305.91
19519,85546,2009-04-14,32102,HR,Checked-out,2009-04-11,2009-04-14,2009-04-16,1,,3,3,0,1223.64,122.36,130.9,1323.1,85.46,8.54,14.0,0.0,2,10.0,2.0,611.82,3,203.94000000000003
19521,85626,2009-04-14,105891,HR,Checked-out,2009-04-14,2009-04-14,2009-04-15,1,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,6,4.0,1.0,773.64,2,386.82
19522,85627,2009-04-14,10551,HR,Checked-out,2009-04-14,2009-04-14,2009-04-15,1,,1,2,0,773.64,77.36,85.91,873.09,85.45,8.55,14.0,0.0,6,4.0,1.0,773.64,2,386.82
19524,85467,2009-04-14,23589,I,Checked-out,2009-04-08,2009-04-14,2009-05-02,1,,1,1,0,17706.369,1770.688,1926.543,20616.514,1559.645,155.855,1350.5,0.0,2,1.0,18.0,983.6871666666666,1,983.6871666666666
19526,85624,2009-04-14,122925,RA,Checked-out,2009-04-14,2009-04-14,2009-04-15,1,,1,4,0,824.55,82.45,99.54,1009.46,170.91,17.09,14.0,0.0,6,3.0,1.0,824.55,4,206.1375
19527,85598,2009-04-14,122898,HR,Checked-out,2009-04-12,2009-04-14,2009-04-17,1,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,2,3.0,3.0,272.12,1,272.12
19530,85535,2009-04-14,9586,HR,Checked-out,2009-04-10,2009-04-14,2009-04-15,1,,1,2,0,723.64,72.36,80.91,1273.09,85.45,8.55,464.0,0.0,6,10.0,1.0,723.64,2,361.82
19531,85064,2009-04-15,34650,HR,Checked-out,2009-03-20,2009-04-15,2009-04-18,1,,2,2,0,616.36,61.64,78.18,788.82,42.73,4.27,129.73,12.27,2,2.0,3.0,205.45333333333335,2,102.72666666666667
