reservation_id,stay_date,guest_id,guest_country_id,reservation_status,reservation_date,date_from,date_to,cancel_date,room_cnt,adult_cnt,children_cnt,price,price_tax,total_price_tax,total_price,food_price,food_price_tax,other_price,other_price_tax,room_category_id,sales_channel_id,stay_nights,price_per_night,guest_count,nightly_price_per_guest
83171,2008-12-16,78145,HR,Checked-out,2008-12-16,2008-12-16,2008-12-17,,4,4,0,14932.88,1493.288,1617.972,16384.996,1247.716,124.684,204.4,0.0,3,10.0,1.0,14932.88,4,3733.22
83071,2008-12-16,29369,HR,Checked-out,2008-12-11,2008-12-16,2008-12-19,,1,1,0,8703.79,870.306,932.648,9429.848,623.858,62.342,102.2,0.0,2,10.0,3.0,2901.263333333334,1,2901.263333333334
83156,2008-12-16,98144,HR,Checked-out,2008-12-16,2008-12-16,2008-12-17,,1,1,0,816.36,81.64,85.91,1177.09,42.73,4.27,318.0,0.0,2,10.0,1.0,816.36,1,816.36
82828,2008-12-16,21400,D,Checked-out,2008-11-29,2008-12-16,2008-12-17,,1,1,0,4351.895,435.153,466.324,4714.924,311.929,31.171,51.1,0.0,2,3.0,1.0,4351.895,1,4351.895
82923,2008-12-16,111199,SGP,Checked-out,2008-12-04,2008-12-16,2008-12-18,,2,2,0,9369.988,937.028,1065.946,15764.35,623.858,62.342,5770.504,66.576,5,9.0,2.0,4684.994,2,2342.497
83031,2008-12-16,10422,HR,Checked-out,2008-12-09,2008-12-16,2008-12-17,,2,2,0,8703.79,870.306,932.648,9429.848,623.858,62.342,102.2,0.0,2,10.0,1.0,8703.79,2,4351.895
83173,2008-12-16,120787,SRB,Checked-out,2008-12-16,2008-12-16,2008-12-17,,1,2,0,5563.695,556.333,618.748,6340.78,623.785,62.415,153.3,0.0,6,3.0,1.0,5563.695,2,2781.8475
83170,2008-12-16,120776,I,Checked-out,2008-12-16,2008-12-16,2008-12-17,,1,1,0,4351.895,435.153,466.324,4714.924,311.929,31.171,51.1,0.0,3,3.0,1.0,4351.895,1,4351.895
83120,2008-12-16,107675,LUX,Checked-out,2008-12-13,2008-12-16,2008-12-17,,3,3,0,13055.685,1305.459,1872.815,19627.729,935.787,93.513,5636.257,473.843,2,3.0,1.0,13055.685,3,4351.8949999999995
83010,2008-12-16,9542,HR,Checked-out,2008-12-07,2008-12-16,2008-12-20,,1,1,0,4351.895,435.153,466.324,5955.924,311.929,31.171,1292.1,0.0,3,10.0,4.0,1087.97375,1,1087.97375
83148,2008-12-16,13614,HR,Checked-out,2008-12-16,2008-12-16,2008-12-19,,1,1,0,4351.895,435.153,466.324,4714.924,311.929,31.171,51.1,0.0,2,10.0,3.0,1450.631666666667,1,1450.631666666667
83228,2008-12-17,48815,HR,Checked-out,2008-12-17,2008-12-17,2008-12-19,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,6,4.0,2.0,408.18,1,408.18
83226,2008-12-17,120802,HR,Checked-out,2008-12-17,2008-12-17,2008-12-18,,1,1,0,730.45,73.05,77.32,780.18,42.73,4.27,7.0,0.0,3,3.0,1.0,730.45,1,730.45
83132,2008-12-17,108396,I,Checked-out,2008-12-14,2008-12-17,2008-12-20,,4,4,0,17410.208,1740.904,1865.588,18862.324,1247.716,124.684,204.4,0.0,2,9.0,3.0,5803.402666666666,4,1450.8506666666665
83169,2008-12-17,60813,HR,Checked-out,2008-12-16,2008-12-17,2008-12-19,,1,1,0,730.45,73.05,77.32,780.18,42.73,4.27,7.0,0.0,2,4.0,2.0,365.225,1,365.225
83151,2008-12-17,106638,I,Checked-out,2008-12-16,2008-12-17,2008-12-18,,1,1,0,5875.551,587.577,618.748,6238.58,311.929,31.171,51.1,0.0,2,3.0,1.0,5875.551,1,5875.551
83112,2008-12-17,49683,HR,Checked-out,2008-12-13,2008-12-17,2008-12-18,,1,1,0,639.09,63.91,68.18,688.82,42.73,4.27,7.0,0.0,5,10.0,1.0,639.09,1,639.09
83180,2008-12-17,34650,HR,Checked-out,2008-12-17,2008-12-17,2008-12-18,,3,3,0,13057.656,1305.678,1399.191,14146.743,935.787,93.513,153.3,0.0,2,2.0,1.0,13057.656,3,4352.552000000001
83210,2008-12-17,45649,HR,Checked-out,2008-12-17,2008-12-17,2008-12-18,,1,1,0,3114.983,311.491,592.76,5563.914,311.929,31.171,2137.002,250.098,2,4.0,1.0,3114.983,1,3114.983
83181,2008-12-17,120794,HR,Checked-out,2008-12-17,2008-12-17,2008-12-18,,3,3,0,1933.65,193.35,206.16,2082.84,128.19,12.81,21.0,0.0,2,10.0,1.0,1933.65,3,644.5500000000001
83074,2008-12-17,30557,HR,Checked-out,2008-12-11,2008-12-17,2008-12-20,,1,1,0,4352.552,435.226,469.317,4728.721,311.929,31.171,64.24,2.92,3,10.0,3.0,1450.8506666666665,1,1450.8506666666665
83100,2008-12-17,55949,HR,Checked-out,2008-12-12,2008-12-17,2008-12-18,,2,2,0,1647.28,164.72,194.42,1903.58,170.92,17.08,85.38,12.62,3,2.0,1.0,1647.28,2,823.64
83227,2008-12-17,101411,HR,Checked-out,2008-12-17,2008-12-17,2008-12-20,,1,1,0,4352.552,435.226,466.397,4715.581,311.929,31.171,51.1,0.0,4,3.0,3.0,1450.8506666666665,1,1450.8506666666665
83219,2008-12-17,59460,HR,Checked-out,2008-12-17,2008-12-17,2008-12-18,,1,1,0,4352.552,435.226,466.397,4715.581,311.929,31.171,51.1,0.0,2,10.0,1.0,4352.552,1,4352.552
83070,2008-12-17,48422,HR,Checked-out,2008-12-11,2008-12-17,2008-12-18,,1,1,0,4352.552,435.226,466.397,5642.681,311.929,31.171,978.2,0.0,2,10.0,1.0,4352.552,1,4352.552
83155,2008-12-17,61246,HR,Checked-out,2008-12-16,2008-12-17,2008-12-20,,1,1,0,4352.552,435.226,755.988,6031.99,311.929,31.171,1367.509,289.591,3,10.0,3.0,1450.8506666666665,1,1450.8506666666665
83150,2008-12-17,120765,I,Checked-out,2008-12-16,2008-12-17,2008-12-18,,5,5,0,23190.275,2319.21,2669.099,37399.506,1559.645,155.855,12649.586,194.034,2,3.0,1.0,23190.275,5,4638.055
83157,2008-12-17,55949,HR,Checked-out,2008-12-16,2008-12-17,2008-12-19,,2,2,0,1647.28,164.72,194.42,1903.58,170.92,17.08,85.38,12.62,2,2.0,2.0,823.64,2,411.82
83117,2008-12-17,120743,HR,Checked-out,2008-12-13,2008-12-17,2008-12-18,,1,1,0,644.55,64.45,68.72,694.28,42.73,4.27,7.0,0.0,2,4.0,1.0,644.55,1,644.55
83162,2008-12-17,75550,AUT,Checked-out,2008-12-16,2008-12-17,2008-12-18,,1,1,0,4352.552,435.226,466.397,4715.581,311.929,31.171,51.1,0.0,2,3.0,1.0,4352.552,1,4352.552
83158,2008-12-17,19272,HR,Checked-out,2008-12-16,2008-12-17,2008-12-18,,1,1,0,4352.552,435.226,466.397,4715.581,311.929,31.171,51.1,0.0,2,10.0,1.0,4352.552,1,4352.552
83159,2008-12-17,120770,HR,Checked-out,2008-12-16,2008-12-17,2008-12-18,,1,1,0,730.45,73.05,77.32,780.18,42.73,4.27,7.0,0.0,2,10.0,1.0,730.45,1,730.45
83164,2008-12-17,52524,HR,Checked-out,2008-12-16,2008-12-17,2008-12-18,,2,2,0,1278.18,127.82,136.36,1377.64,85.46,8.54,14.0,0.0,2,4.0,1.0,1278.18,2,639.09
83095,2008-12-17,15851,D,Checked-out,2008-12-12,2008-12-17,2008-12-18,,2,2,0,8705.104,870.452,932.794,15380.662,623.858,62.342,6051.7,0.0,3,3.0,1.0,8705.104,2,4352.552
83116,2008-12-17,120742,HR,Checked-out,2008-12-13,2008-12-17,2008-12-18,,2,2,0,9895.004,989.442,1051.784,10621.062,623.858,62.342,102.2,0.0,2,4.0,1.0,9895.004,2,4947.502
83177,2008-12-17,4965,HR,Checked-out,2008-12-17,2008-12-17,2008-12-18,,1,1,0,3257.771,325.799,356.97,3620.8,311.929,31.171,51.1,0.0,2,10.0,1.0,3257.771,1,3257.771
83131,2008-12-17,60955,HR,Checked-out,2008-12-14,2008-12-17,2008-12-18,,1,1,0,4352.552,435.226,780.662,6143.826,311.929,31.171,1479.345,314.265,5,10.0,1.0,4352.552,1,4352.552
83097,2008-12-18,10945,HR,Checked-out,2008-12-12,2008-12-18,2008-12-19,,2,2,0,8724.522,872.496,934.838,9450.58,623.858,62.342,102.2,0.0,3,10.0,1.0,8724.522,2,4362.261
83256,2008-12-18,2863,HR,Checked-out,2008-12-18,2008-12-18,2008-12-19,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,5,4.0,1.0,816.36,1,816.36
83118,2008-12-18,55949,HR,Checked-out,2008-12-13,2008-12-18,2008-12-19,,2,2,0,2059.1,205.9,227.25,2307.75,213.65,21.35,35.0,0.0,2,2.0,1.0,2059.1,2,1029.55
83137,2008-12-18,52749,HR,Checked-out,2008-12-14,2008-12-18,2008-12-19,,2,2,0,8724.522,872.496,934.838,12173.48,623.858,62.342,2825.1,0.0,2,4.0,1.0,8724.522,2,4362.261
83233,2008-12-18,120825,HR,Checked-out,2008-12-18,2008-12-18,2008-12-19,,1,1,0,411.82,41.18,45.45,461.55,42.73,4.27,7.0,0.0,2,10.0,1.0,411.82,1,411.82
83232,2008-12-18,51869,HR,Checked-out,2008-12-18,2008-12-18,2008-12-19,,1,1,0,4362.261,436.248,467.419,4725.29,311.929,31.171,51.1,0.0,3,4.0,1.0,4362.261,1,4362.261
83134,2008-12-18,29174,HR,Checked-out,2008-12-14,2008-12-18,2008-12-19,,1,1,0,3774.611,377.483,408.654,4137.64,311.929,31.171,51.1,0.0,2,10.0,1.0,3774.611,1,3774.611
83153,2008-12-18,55949,HR,Checked-out,2008-12-16,2008-12-18,2008-12-20,,1,1,0,2059.1,205.9,227.25,2307.75,213.65,21.35,35.0,0.0,2,2.0,2.0,1029.55,1,1029.55
83182,2008-12-18,31894,HR,Checked-out,2008-12-17,2008-12-18,2008-12-19,,1,1,0,4362.261,436.248,467.419,4725.29,311.929,31.171,51.1,0.0,2,2.0,1.0,4362.261,1,4362.261
83223,2008-12-18,120800,HR,Checked-out,2008-12-17,2008-12-18,2008-12-19,,1,1,0,4648.421,464.864,501.875,5037.73,311.929,31.171,77.38,5.84,2,3.0,1.0,4648.421,1,4648.421
83188,2008-12-18,34422,HR,Checked-out,2008-12-17,2008-12-18,2008-12-19,,1,1,0,4362.261,436.248,467.419,4725.29,311.929,31.171,51.1,0.0,2,10.0,1.0,4362.261,1,4362.261
83127,2008-12-18,81445,NL,Checked-out,2008-12-13,2008-12-18,2008-12-20,,2,3,0,13871.898,1387.219,1533.876,15411.541,1247.643,124.757,292.0,21.9,3,1.0,2.0,6935.949,3,2311.9829999999997
83222,2008-12-18,120799,HR,Checked-out,2008-12-17,2008-12-18,2008-12-19,,1,1,0,644.55,64.45,68.72,694.28,42.73,4.27,7.0,0.0,2,2.0,1.0,644.55,1,644.55
83261,2008-12-19,12442,HR,Checked-out,2008-12-19,2008-12-19,2008-12-20,,1,2,0,946.36,94.64,103.19,1045.81,85.45,8.55,14.0,0.0,4,4.0,1.0,946.36,2,473.18
83099,2008-12-19,8648,HR,Checked-out,2008-12-12,2008-12-19,2008-12-23,,1,1,0,5470.474,547.062,578.233,5833.503,311.929,31.171,51.1,0.0,5,10.0,4.0,1367.6185,1,1367.6185
83217,2008-12-19,29367,HR,Checked-out,2008-12-17,2008-12-19,2008-12-20,,2,2,0,8742.772,874.248,936.59,9468.83,623.858,62.342,102.2,0.0,2,10.0,1.0,8742.772,2,4371.386
83254,2008-12-19,111540,HR,Checked-out,2008-12-18,2008-12-19,2008-12-20,,1,1,0,3654.526,365.438,396.609,8047.155,311.929,31.171,4080.7,0.0,3,3.0,1.0,3654.526,1,3654.526
83166,2008-12-19,89796,HR,Checked-out,2008-12-16,2008-12-19,2008-12-20,,1,1,0,4371.386,437.124,468.295,4734.415,311.929,31.171,51.1,0.0,2,3.0,1.0,4371.386,1,4371.386
82799,2008-12-19,44181,HR,Checked-out,2008-11-28,2008-12-19,2008-12-20,,1,1,0,420.91,42.09,46.36,470.64,42.73,4.27,7.0,0.0,2,2.0,1.0,420.91,1,420.91
82174,2008-12-19,37692,HR,Checked-out,2008-11-05,2008-12-19,2008-12-21,,4,4,0,10174.667,1017.547,1859.018,19684.596,1247.643,124.757,8262.286,716.714,2,3.0,2.0,5087.3335,4,1271.833375
83231,2008-12-19,120824,I,Checked-out,2008-12-18,2008-12-19,2008-12-20,,2,2,0,9316.114,931.626,993.968,11567.872,623.858,62.342,1627.9,0.0,3,3.0,1.0,9316.114,2,4658.057
83284,2008-12-19,19542,HR,Checked-out,2008-12-19,2008-12-19,2008-12-20,,2,2,0,12661.412,1266.112,1328.454,13387.47,623.858,62.342,102.2,0.0,7,2.0,1.0,12661.412,2,6330.706
83161,2008-12-19,105735,HR,Checked-out,2008-12-16,2008-12-19,2008-12-20,,1,2,0,5158.545,515.891,578.306,5884.53,623.785,62.415,102.2,0.0,6,3.0,1.0,5158.545,2,2579.2725
82997,2008-12-19,64615,HR,Checked-out,2008-12-06,2008-12-19,2008-12-20,,2,2,0,10558.72,1055.872,1210.34,12229.252,623.858,62.342,1046.674,92.126,2,10.0,1.0,10558.72,2,5279.36
83285,2008-12-19,3217,HR,Checked-out,2008-12-19,2008-12-19,2008-12-20,,1,1,0,816.36,81.64,85.91,866.09,42.73,4.27,7.0,0.0,5,4.0,1.0,816.36,1,816.36
83259,2008-12-19,5547,HR,Checked-out,2008-12-19,2008-12-19,2008-12-20,,2,2,0,8742.772,874.248,936.59,9468.83,623.858,62.342,102.2,0.0,2,10.0,1.0,8742.772,2,4371.386
83168,2008-12-19,71059,HR,Checked-out,2008-12-16,2008-12-19,2008-12-20,,1,1,0,3128.853,312.878,344.049,3491.882,311.929,31.171,51.1,0.0,2,4.0,1.0,3128.853,1,3128.853
83282,2008-12-19,120848,SRB,Checked-out,2008-12-19,2008-12-19,2008-12-20,,1,1,0,4371.386,437.124,468.295,4734.415,311.929,31.171,51.1,0.0,3,3.0,1.0,4371.386,1,4371.386
83273,2008-12-20,120842,SRB,Checked-out,2008-12-19,2008-12-20,2008-12-22,,1,1,0,4370.729,437.051,560.348,5152.632,311.929,31.171,469.974,92.126,2,3.0,2.0,2185.3645,1,2185.3645
83098,2008-12-20,120735,HR,Checked-out,2008-12-12,2008-12-20,2008-12-21,,2,4,0,10317.09,1031.782,1156.612,11769.06,1247.57,124.83,204.4,0.0,5,3.0,1.0,10317.09,4,2579.2725
83057,2008-12-20,89796,HR,Checked-out,2008-12-10,2008-12-20,2008-12-21,,1,2,0,5157.815,515.745,578.16,5883.8,623.785,62.415,102.2,0.0,5,10.0,1.0,5157.815,2,2578.9075
82948,2008-12-20,81445,NL,Checked-out,2008-12-05,2008-12-20,2008-12-21,,3,4,0,18694.497,1869.603,2150.361,21961.539,2807.142,280.758,459.9,0.0,2,1.0,1.0,18694.497,4,4673.62425
82953,2008-12-20,81445,NL,Checked-out,2008-12-05,2008-12-20,2008-12-21,,2,4,0,18694.497,1869.603,2150.361,21961.539,2807.142,280.758,459.9,0.0,5,1.0,1.0,18694.497,4,4673.62425
83067,2008-12-20,55165,F,Checked-out,2008-12-11,2008-12-20,2008-12-22,,1,2,0,3533.2,353.32,415.735,4259.185,623.785,62.415,102.2,0.0,6,3.0,2.0,1766.6,2,883.3
82663,2008-12-21,64556,HR,Checked-out,2008-11-22,2008-12-21,2008-12-22,,1,1,0,3283.686,328.354,449.096,4542.644,311.929,31.171,947.029,89.571,4,10.0,1.0,3283.686,1,3283.686
83315,2008-12-21,40712,HR,Checked-out,2008-12-21,2008-12-21,2008-12-22,,1,2,0,5157.815,515.745,578.16,5883.8,623.785,62.415,102.2,0.0,6,3.0,1.0,5157.815,2,2578.9075
83318,2008-12-21,120159,GB,Checked-out,2008-12-21,2008-12-21,2008-12-22,,1,1,0,4370.729,437.051,468.222,7128.158,311.929,31.171,2445.5,0.0,3,4.0,1.0,4370.729,1,4370.729
83293,2008-12-21,81445,NL,Checked-out,2008-12-20,2008-12-21,2008-12-22,,2,2,0,6543.428,654.372,716.714,9853.686,623.858,62.342,2686.4,0.0,2,1.0,1.0,6543.428,2,3271.714
83314,2008-12-21,120872,USA,Checked-out,2008-12-21,2008-12-21,2008-12-22,,1,3,0,5275.929,527.571,713.283,6783.817,935.714,93.586,572.174,92.126,6,3.0,1.0,5275.929,3,1758.643
83275,2008-12-22,105785,HR,Checked-out,2008-12-19,2008-12-22,2008-12-24,,1,1,0,4370.729,437.051,468.222,4733.758,311.929,31.171,51.1,0.0,2,10.0,2.0,2185.3645,1,2185.3645
83309,2008-12-22,29196,HR,Checked-out,2008-12-20,2008-12-22,2008-12-23,,2,2,0,8741.458,874.102,936.444,9467.516,623.858,62.342,102.2,0.0,2,10.0,1.0,8741.458,2,4370.729
83310,2008-12-22,120857,GB,Checked-out,2008-12-20,2008-12-22,2008-12-23,,1,2,0,3557.071,355.729,597.359,6074.841,623.785,62.415,1893.985,179.215,5,3.0,1.0,3557.071,2,1778.5355
83319,2008-12-22,120880,HR,Checked-out,2008-12-22,2008-12-22,2008-12-23,,1,1,0,4370.729,437.051,468.222,4733.758,311.929,31.171,51.1,0.0,3,4.0,1.0,4370.729,1,4370.729
83320,2008-12-22,120797,I,Checked-out,2008-12-22,2008-12-22,2008-12-23,,1,1,0,4657.4,465.74,496.911,6772.429,311.929,31.171,1803.1,0.0,5,3.0,1.0,4657.4,1,4657.4
82362,2008-12-22,619,HR,Checked-out,2008-11-12,2008-12-22,2008-12-23,,5,6,0,8162.714,816.286,1140.917,35778.833,1871.501,187.099,25744.618,137.532,2,10.0,1.0,8162.714,6,1360.4523333333334
83322,2008-12-22,62736,USA,Checked-out,2008-12-22,2008-12-22,2008-12-25,,1,1,0,612.09,61.21,65.48,661.82,42.73,4.27,7.0,0.0,6,3.0,3.0,204.03,1,204.03
83264,2008-12-22,19272,HR,Checked-out,2008-12-19,2008-12-22,2008-12-23,,1,1,0,4370.729,437.051,468.222,4733.758,311.929,31.171,51.1,0.0,2,10.0,1.0,4370.729,1,4370.729
83246,2008-12-23,118523,HR,Checked-out,2008-12-18,2008-12-23,2008-12-24,,1,1,0,4372.992,437.27,468.441,4736.021,311.929,31.171,51.1,0.0,2,3.0,1.0,4372.992,1,4372.992
83333,2008-12-23,96730,HR,Checked-out,2008-12-23,2008-12-23,2008-12-24,,2,2,0,8745.984,874.54,936.882,9472.042,623.858,62.342,102.2,0.0,3,4.0,1.0,8745.984,2,4372.992
83311,2008-12-23,76052,HR,Checked-out,2008-12-20,2008-12-23,2008-12-24,,1,1,0,5469.671,546.989,578.16,5832.7,311.929,31.171,51.1,0.0,6,10.0,1.0,5469.671,1,5469.671
83317,2008-12-23,120876,H,Checked-out,2008-12-21,2008-12-23,2008-12-24,,1,2,0,5160.589,516.037,578.452,6309.974,623.785,62.415,525.6,0.0,5,3.0,1.0,5160.589,2,2580.2945
83328,2008-12-23,21400,D,Checked-out,2008-12-23,2008-12-23,2008-12-24,,1,1,0,816.36,81.64,85.91,898.09,42.73,4.27,39.0,0.0,5,3.0,1.0,816.36,1,816.36
83329,2008-12-23,120893,HR,Checked-out,2008-12-23,2008-12-23,2008-12-24,,5,5,0,21864.96,2186.35,2434.331,24734.079,1559.645,155.855,1309.474,92.126,2,10.0,1.0,21864.96,5,4372.992
83327,2008-12-23,90328,HR,Checked-out,2008-12-23,2008-12-23,2008-12-24,,1,1,0,3273.466,327.332,361.423,3649.635,311.929,31.171,64.24,2.92,3,3.0,1.0,3273.466,1,3273.466
83335,2008-12-23,93274,HR,Checked-out,2008-12-23,2008-12-23,2008-12-24,,1,1,0,3130.021,313.024,344.195,3493.05,311.929,31.171,51.1,0.0,2,2.0,1.0,3130.021,1,3130.021
83184,2008-12-23,1700,HR,Checked-out,2008-12-17,2008-12-23,2008-12-24,,1,1,0,3273.466,327.332,358.503,3636.495,311.929,31.171,51.1,0.0,2,10.0,1.0,3273.466,1,3273.466
83325,2008-12-23,29044,HR,Checked-out,2008-12-23,2008-12-23,2008-12-24,,1,1,0,4372.992,437.27,468.441,4736.021,311.929,31.171,51.1,0.0,3,10.0,1.0,4372.992,1,4372.992
83336,2008-12-23,71059,HR,Checked-out,2008-12-23,2008-12-23,2008-12-24,,1,1,0,3130.021,313.024,344.195,3493.05,311.929,31.171,51.1,0.0,2,4.0,1.0,3130.021,1,3130.021
83324,2008-12-23,65733,D,Checked-out,2008-12-23,2008-12-23,2008-12-24,,1,1,0,4372.992,437.27,468.441,4736.021,311.929,31.171,51.1,0.0,3,9.0,1.0,4372.992,1,4372.992
79756,2008-12-24,114542,J,Checked-out,2008-08-05,2008-12-24,2008-12-26,,1,2,0,3550.501,355.072,417.487,4276.486,623.785,62.415,102.2,0.0,6,3.0,2.0,1775.2505,2,887.62525
83346,2008-12-24,79969,NL,Checked-out,2008-12-24,2008-12-24,2008-12-25,,1,2,0,4941.954,494.21,556.625,5667.939,623.785,62.415,102.2,0.0,4,3.0,1.0,4941.954,2,2470.977
83345,2008-12-24,120899,GB,Checked-out,2008-12-24,2008-12-24,2008-12-27,,1,2,0,4941.954,494.21,556.625,8383.539,623.785,62.415,2817.8,0.0,4,3.0,3.0,1647.318,2,823.659
83338,2008-12-25,120894,HR,Checked-out,2008-12-23,2008-12-25,2008-12-26,,1,2,0,3550.501,355.072,417.487,4276.486,623.785,62.415,102.2,0.0,5,4.0,1.0,3550.501,2,1775.2505
83356,2008-12-26,120906,HR,Checked-out,2008-12-26,2008-12-26,2008-12-28,,1,1,0,4422.048,442.234,552.391,5144.091,311.929,31.171,410.114,78.986,3,4.0,2.0,2211.024,1,2211.024
83358,2008-12-26,70083,I,Checked-out,2008-12-26,2008-12-26,2008-12-28,,1,2,0,946.36,94.64,103.19,1045.81,85.45,8.55,14.0,0.0,4,3.0,2.0,473.18,2,236.59
83359,2008-12-26,120907,SF,Checked-out,2008-12-26,2008-12-26,2008-12-27,,1,2,0,6622.122,662.183,724.598,11392.307,623.785,62.415,4146.4,0.0,6,3.0,1.0,6622.122,2,3311.061
83343,2008-12-26,38936,GB,Checked-out,2008-12-24,2008-12-26,2008-12-29,,1,1,0,2395.057,239.513,270.684,2758.086,311.929,31.171,51.1,0.0,6,3.0,3.0,798.3523333333333,1,798.3523333333333
83361,2008-12-27,45396,I,Checked-out,2008-12-27,2008-12-27,2008-12-29,,1,2,0,5655.967,565.604,628.019,6381.952,623.785,62.415,102.2,0.0,5,3.0,2.0,2827.9835,2,1413.99175
83372,2008-12-29,120925,HR,Checked-out,2008-12-29,2008-12-29,2008-12-30,,1,1,0,612.09,61.21,65.48,661.82,42.73,4.27,7.0,0.0,5,4.0,1.0,612.09,1,612.09
83136,2008-12-29,7557,I,Checked-out,2008-12-14,2008-12-29,2008-12-30,,1,1,0,4422.048,442.234,473.405,7288.977,311.929,31.171,2555.0,0.0,2,9.0,1.0,4422.048,1,4422.048
83371,2008-12-29,37085,BIH,Checked-out,2008-12-29,2008-12-29,2008-12-30,,1,2,0,5655.967,565.604,687.368,12024.633,623.785,62.415,5744.881,59.349,6,3.0,1.0,5655.967,2,2827.9835
83365,2008-12-29,81445,NL,Checked-out,2008-12-28,2008-12-29,2008-12-30,,1,2,0,3578.825,357.846,423.181,4317.95,623.785,62.415,115.34,2.92,5,1.0,1.0,3578.825,2,1789.4125
83258,2008-12-29,74145,GB,Checked-out,2008-12-19,2008-12-29,2008-12-30,,1,2,0,3047.385,304.775,367.19,3773.37,623.785,62.415,102.2,0.0,5,3.0,1.0,3047.385,2,1523.6925
83367,2008-12-29,120913,HR,Checked-out,2008-12-29,2008-12-29,2008-12-30,,1,2,0,946.36,94.64,103.19,1587.81,85.45,8.55,556.0,0.0,5,4.0,1.0,946.36,2,473.18
83370,2008-12-29,120916,HR,Checked-out,2008-12-29,2008-12-29,2008-12-31,,1,2,0,569.36,56.94,65.49,791.81,85.45,8.55,137.0,0.0,3,4.0,2.0,284.68,2,142.34
83344,2008-12-29,105459,HR,Checked-out,2008-12-24,2008-12-29,2009-01-05,,1,2,0,5221.252,522.096,584.511,5947.237,623.785,62.415,102.2,0.0,6,10.0,7.0,745.893142857143,2,372.9465714285715
83347,2008-12-29,29376,HR,Checked-out,2008-12-25,2008-12-29,2008-12-30,,2,2,0,1632.72,163.28,171.82,1732.18,85.46,8.54,14.0,0.0,2,10.0,1.0,1632.72,2,816.36
83385,2008-12-30,86890,D,Checked-out,2008-12-30,2008-12-30,2008-12-31,,1,4,0,860.91,86.09,103.18,1059.82,170.91,17.09,28.0,0.0,6,3.0,1.0,860.91,4,215.2275
83375,2008-12-30,118317,HR,Checked-out,2008-12-30,2008-12-30,2008-12-31,,1,1,0,473.18,47.32,51.59,522.91,42.73,4.27,7.0,0.0,5,10.0,1.0,473.18,1,473.18
83387,2008-12-30,46954,I,Checked-out,2008-12-30,2008-12-30,2008-12-31,,1,4,0,824.55,82.45,99.54,1085.96,170.91,17.09,90.5,0.0,6,3.0,1.0,824.55,4,206.1375
83294,2008-12-30,23589,I,Checked-out,2008-12-20,2008-12-30,2009-01-02,,1,3,0,8636.557,863.663,988.42,15581.85,1247.643,124.757,5697.65,0.0,6,1.0,3.0,2878.8523333333337,3,959.6174444444446
83348,2008-12-30,38936,GB,Checked-out,2008-12-25,2008-12-30,2009-01-01,,1,2,0,3203.24,320.324,382.739,3929.225,623.785,62.415,102.2,0.0,5,3.0,2.0,1601.62,2,800.81
83376,2008-12-30,88533,HR,Checked-out,2008-12-30,2008-12-30,2008-12-31,,1,1,0,4430.808,443.11,474.281,4793.837,311.929,31.171,51.1,0.0,3,4.0,1.0,4430.808,1,4430.808
83388,2008-12-30,26438,HR,Checked-out,2008-12-30,2008-12-30,2008-12-31,,1,1,0,816.36,81.64,98.53,923.47,42.73,4.27,64.38,12.62,5,4.0,1.0,816.36,1,816.36
83278,2008-12-30,55949,HR,Checked-out,2008-12-19,2008-12-30,2008-12-31,,1,1,0,411.82,41.18,45.45,461.55,42.73,4.27,7.0,0.0,2,2.0,1.0,411.82,1,411.82
83342,2008-12-30,10422,HR,Checked-out,2008-12-24,2008-12-30,2009-01-01,,2,2,0,11087.824,1108.724,1171.066,11813.882,623.858,62.342,102.2,0.0,5,10.0,2.0,5543.912,2,2771.956
83386,2008-12-30,119221,HR,Checked-out,2008-12-30,2008-12-30,2009-01-02,,1,1,0,612.09,61.21,65.48,981.82,42.73,4.27,327.0,0.0,5,4.0,3.0,204.03,1,204.03
83064,2008-12-31,106012,HR,Checked-out,2008-12-10,2008-12-31,2009-01-04,,1,3,0,5283.886,528.374,890.746,9279.614,935.714,93.586,3060.014,268.786,6,2.0,4.0,1320.9715,3,440.32383333333337
83373,2008-12-31,38936,GB,Checked-out,2008-12-30,2008-12-31,2009-01-04,,2,2,0,7911.886,791.247,916.004,14138.129,1247.643,124.757,4978.6,0.0,5,3.0,4.0,1977.9715,2,988.98575
83395,2008-12-31,121016,HR,Checked-out,2008-12-31,2008-12-31,2009-01-01,,1,2,0,946.36,94.64,103.19,1045.81,85.45,8.55,14.0,0.0,6,4.0,1.0,946.36,2,473.18
82372,2008-12-31,37692,HR,Checked-out,2008-11-13,2008-12-31,2009-01-02,,6,11,0,24459.161,2445.719,2788.892,28452.188,3430.927,343.173,562.1,0.0,5,10.0,2.0,12229.5805,11,1111.7800454545454
83379,2008-12-31,45877,HR,Checked-out,2008-12-30,2008-12-31,2009-01-01,,1,1,0,4458.11,445.811,523.045,5030.576,311.929,31.171,260.537,46.063,2,10.0,1.0,4458.11,1,4458.11
